precinct,method,candidate,votes
Franconia 3,Election Day,Christin PowersQualified Write In,****
Franconia 3,Election Day,Richard RootQualified Write In,****
Franconia 3,Election Day,Suzie ScottQualified Write In,****
Franconia 3,Election Day,Edward ShlikasQualified Write In,****
Franconia 3,Election Day,Christopher StriedQualified Write In,****
Franconia 3,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Franconia 3,Election Day,UnresolvedWrite-In,****
Franconia 3,Mail-in,Christin PowersQualified Write In,****
Franconia 3,Mail-in,Richard RootQualified Write In,****
Franconia 3,Mail-in,Suzie ScottQualified Write In,****
Franconia 3,Mail-in,Edward ShlikasQualified Write In,****
Franconia 3,Mail-in,Christopher StriedQualified Write In,****
Franconia 3,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Franconia 3,Mail-in,UnresolvedWrite-In,****
Franconia 3,Provisional,Christin PowersQualified Write In,****
Franconia 3,Provisional,Richard RootQualified Write In,****
Franconia 3,Provisional,Suzie ScottQualified Write In,****
Franconia 3,Provisional,Edward ShlikasQualified Write In,****
Franconia 3,Provisional,Christopher StriedQualified Write In,****
Franconia 3,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Franconia 3,Provisional,UnresolvedWrite-In,****
Franconia 3,Total,Christin PowersQualified Write In,0
Franconia 3,Total,Richard RootQualified Write In,0
Franconia 3,Total,Suzie ScottQualified Write In,0
Franconia 3,Total,Edward ShlikasQualified Write In,0
Franconia 3,Total,Christopher StriedQualified Write In,0
Franconia 3,Total,Alix C. Toulme Jr.Qualified Write In,0
Franconia 3,Total,UnresolvedWrite-In,3
Franconia 4,Election Day,Christin PowersQualified Write In,****
Franconia 4,Election Day,Richard RootQualified Write In,****
Franconia 4,Election Day,Suzie ScottQualified Write In,****
Franconia 4,Election Day,Edward ShlikasQualified Write In,****
Franconia 4,Election Day,Christopher StriedQualified Write In,****
Franconia 4,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Franconia 4,Election Day,UnresolvedWrite-In,****
Franconia 4,Mail-in,Christin PowersQualified Write In,****
Franconia 4,Mail-in,Richard RootQualified Write In,****
Franconia 4,Mail-in,Suzie ScottQualified Write In,****
Franconia 4,Mail-in,Edward ShlikasQualified Write In,****
Franconia 4,Mail-in,Christopher StriedQualified Write In,****
Franconia 4,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Franconia 4,Mail-in,UnresolvedWrite-In,****
Franconia 4,Provisional,Christin PowersQualified Write In,****
Franconia 4,Provisional,Richard RootQualified Write In,****
Franconia 4,Provisional,Suzie ScottQualified Write In,****
Franconia 4,Provisional,Edward ShlikasQualified Write In,****
Franconia 4,Provisional,Christopher StriedQualified Write In,****
Franconia 4,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Franconia 4,Provisional,UnresolvedWrite-In,****
Franconia 4,Total,Christin PowersQualified Write In,0
Franconia 4,Total,Richard RootQualified Write In,0
Franconia 4,Total,Suzie ScottQualified Write In,0
Franconia 4,Total,Edward ShlikasQualified Write In,0
Franconia 4,Total,Christopher StriedQualified Write In,0
Franconia 4,Total,Alix C. Toulme Jr.Qualified Write In,0
Franconia 4,Total,UnresolvedWrite-In,3
Franconia 5,Election Day,Christin PowersQualified Write In,****
Franconia 5,Election Day,Richard RootQualified Write In,****
Franconia 5,Election Day,Suzie ScottQualified Write In,****
Franconia 5,Election Day,Edward ShlikasQualified Write In,****
Franconia 5,Election Day,Christopher StriedQualified Write In,****
Franconia 5,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Franconia 5,Election Day,UnresolvedWrite-In,****
