precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,KAMALA D HARRIS(DEM),535
Upper Moreland 4-2,Election Day,DONALD J TRUMP(REP),330
Upper Moreland 4-2,Mail-in,KAMALA D HARRIS(DEM),286
Upper Moreland 4-2,Mail-in,DONALD J TRUMP(REP),80
Upper Moreland 4-2,Provisional,KAMALA D HARRIS(DEM),12
Upper Moreland 4-2,Provisional,DONALD J TRUMP(REP),3
Upper Moreland 4-2,Total,KAMALA D HARRIS(DEM),833
Upper Moreland 4-2,Total,DONALD J TRUMP(REP),413
Upper Moreland 5-1,Election Day,KAMALA D HARRIS(DEM),****
Upper Moreland 5-1,Election Day,DONALD J TRUMP(REP),****
Upper Moreland 5-1,Mail-in,KAMALA D HARRIS(DEM),****
Upper Moreland 5-1,Mail-in,DONALD J TRUMP(REP),****
Upper Moreland 5-1,Provisional,KAMALA D HARRIS(DEM),****
Upper Moreland 5-1,Provisional,DONALD J TRUMP(REP),****
Upper Moreland 5-1,Total,KAMALA D HARRIS(DEM),419
Upper Moreland 5-1,Total,DONALD J TRUMP(REP),388
Upper Moreland 5-2,Election Day,KAMALA D HARRIS(DEM),****
Upper Moreland 5-2,Election Day,DONALD J TRUMP(REP),****
Upper Moreland 5-2,Mail-in,KAMALA D HARRIS(DEM),****
Upper Moreland 5-2,Mail-in,DONALD J TRUMP(REP),****
Upper Moreland 5-2,Provisional,KAMALA D HARRIS(DEM),****
Upper Moreland 5-2,Provisional,DONALD J TRUMP(REP),****
Upper Moreland 5-2,Total,KAMALA D HARRIS(DEM),674
Upper Moreland 5-2,Total,DONALD J TRUMP(REP),700
Upper Moreland 6-1,Election Day,KAMALA D HARRIS(DEM),****
Upper Moreland 6-1,Election Day,DONALD J TRUMP(REP),****
Upper Moreland 6-1,Mail-in,KAMALA D HARRIS(DEM),****
Upper Moreland 6-1,Mail-in,DONALD J TRUMP(REP),****
Upper Moreland 6-1,Provisional,KAMALA D HARRIS(DEM),****
Upper Moreland 6-1,Provisional,DONALD J TRUMP(REP),****
Upper Moreland 6-1,Total,KAMALA D HARRIS(DEM),646
Upper Moreland 6-1,Total,DONALD J TRUMP(REP),427
Upper Moreland 6-2,Election Day,KAMALA D HARRIS(DEM),****
Upper Moreland 6-2,Election Day,DONALD J TRUMP(REP),****
Upper Moreland 6-2,Mail-in,KAMALA D HARRIS(DEM),****
Upper Moreland 6-2,Mail-in,DONALD J TRUMP(REP),****
Upper Moreland 6-2,Provisional,KAMALA D HARRIS(DEM),****
Upper Moreland 6-2,Provisional,DONALD J TRUMP(REP),****
Upper Moreland 6-2,Total,KAMALA D HARRIS(DEM),610
Upper Moreland 6-2,Total,DONALD J TRUMP(REP),521
Upper Moreland 7-1,Election Day,KAMALA D HARRIS(DEM),385
Upper Moreland 7-1,Election Day,DONALD J TRUMP(REP),518
Upper Moreland 7-1,Mail-in,KAMALA D HARRIS(DEM),173
Upper Moreland 7-1,Mail-in,DONALD J TRUMP(REP),73
Upper Moreland 7-1,Provisional,KAMALA D HARRIS(DEM),8
Upper Moreland 7-1,Provisional,DONALD J TRUMP(REP),3
Upper Moreland 7-1,Total,KAMALA D HARRIS(DEM),566
Upper Moreland 7-1,Total,DONALD J TRUMP(REP),594
