precinct,method,candidate,votes
Horsham 1-3,Election Day,KAMALA D HARRIS(DEM),****
Horsham 1-3,Election Day,DONALD J TRUMP(REP),****
Horsham 1-3,Mail-in,KAMALA D HARRIS(DEM),****
Horsham 1-3,Mail-in,DONALD J TRUMP(REP),****
Horsham 1-3,Provisional,KAMALA D HARRIS(DEM),****
Horsham 1-3,Provisional,DONALD J TRUMP(REP),****
Horsham 1-3,Total,KAMALA D HARRIS(DEM),419
Horsham 1-3,Total,DONALD J TRUMP(REP),394
Horsham 1-4,Election Day,KAMALA D HARRIS(DEM),****
Horsham 1-4,Election Day,DONALD J TRUMP(REP),****
Horsham 1-4,Mail-in,KAMALA D HARRIS(DEM),****
Horsham 1-4,Mail-in,DONALD J TRUMP(REP),****
Horsham 1-4,Provisional,KAMALA D HARRIS(DEM),****
Horsham 1-4,Provisional,DONALD J TRUMP(REP),****
Horsham 1-4,Total,KAMALA D HARRIS(DEM),427
Horsham 1-4,Total,DONALD J TRUMP(REP),434
Horsham 1-5,Election Day,KAMALA D HARRIS(DEM),400
Horsham 1-5,Election Day,DONALD J TRUMP(REP),466
Horsham 1-5,Mail-in,KAMALA D HARRIS(DEM),226
Horsham 1-5,Mail-in,DONALD J TRUMP(REP),74
Horsham 1-5,Provisional,KAMALA D HARRIS(DEM),12
Horsham 1-5,Provisional,DONALD J TRUMP(REP),4
Horsham 1-5,Total,KAMALA D HARRIS(DEM),638
Horsham 1-5,Total,DONALD J TRUMP(REP),544
Horsham 2-1,Election Day,KAMALA D HARRIS(DEM),378
Horsham 2-1,Election Day,DONALD J TRUMP(REP),484
Horsham 2-1,Mail-in,KAMALA D HARRIS(DEM),372
Horsham 2-1,Mail-in,DONALD J TRUMP(REP),156
Horsham 2-1,Provisional,KAMALA D HARRIS(DEM),5
Horsham 2-1,Provisional,DONALD J TRUMP(REP),7
Horsham 2-1,Total,KAMALA D HARRIS(DEM),755
Horsham 2-1,Total,DONALD J TRUMP(REP),647
Horsham 2-2,Election Day,KAMALA D HARRIS(DEM),540
Horsham 2-2,Election Day,DONALD J TRUMP(REP),465
Horsham 2-2,Mail-in,KAMALA D HARRIS(DEM),252
Horsham 2-2,Mail-in,DONALD J TRUMP(REP),89
Horsham 2-2,Provisional,KAMALA D HARRIS(DEM),8
Horsham 2-2,Provisional,DONALD J TRUMP(REP),5
Horsham 2-2,Total,KAMALA D HARRIS(DEM),800
Horsham 2-2,Total,DONALD J TRUMP(REP),559
Horsham 2-3,Election Day,KAMALA D HARRIS(DEM),****
Horsham 2-3,Election Day,DONALD J TRUMP(REP),****
Horsham 2-3,Mail-in,KAMALA D HARRIS(DEM),****
Horsham 2-3,Mail-in,DONALD J TRUMP(REP),****
Horsham 2-3,Provisional,KAMALA D HARRIS(DEM),****
Horsham 2-3,Provisional,DONALD J TRUMP(REP),****
Horsham 2-3,Total,KAMALA D HARRIS(DEM),425
Horsham 2-3,Total,DONALD J TRUMP(REP),351
