precinct,method,candidate,votes
Franconia 3,Election Day,Shondra IrvingQualified Write In,****
Franconia 3,Election Day,Perry JonesQualified Write In,****
Franconia 3,Election Day,Rich MarinQualified Write In,****
Franconia 3,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 3,Election Day,William Cody NalbachQualified Write In,****
Franconia 3,Election Day,Sethatina NewmanQualified Write In,****
Franconia 3,Election Day,William PetersonQualified Write In,****
Franconia 3,Mail-in,Shondra IrvingQualified Write In,****
Franconia 3,Mail-in,Perry JonesQualified Write In,****
Franconia 3,Mail-in,Rich MarinQualified Write In,****
Franconia 3,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 3,Mail-in,William Cody NalbachQualified Write In,****
Franconia 3,Mail-in,Sethatina NewmanQualified Write In,****
Franconia 3,Mail-in,William PetersonQualified Write In,****
Franconia 3,Provisional,Shondra IrvingQualified Write In,****
Franconia 3,Provisional,Perry JonesQualified Write In,****
Franconia 3,Provisional,Rich MarinQualified Write In,****
Franconia 3,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 3,Provisional,William Cody NalbachQualified Write In,****
Franconia 3,Provisional,Sethatina NewmanQualified Write In,****
Franconia 3,Provisional,William PetersonQualified Write In,****
Franconia 3,Total,Shondra IrvingQualified Write In,0
Franconia 3,Total,Perry JonesQualified Write In,0
Franconia 3,Total,Rich MarinQualified Write In,0
Franconia 3,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Franconia 3,Total,William Cody NalbachQualified Write In,0
Franconia 3,Total,Sethatina NewmanQualified Write In,0
Franconia 3,Total,William PetersonQualified Write In,0
Franconia 4,Election Day,Shondra IrvingQualified Write In,****
Franconia 4,Election Day,Perry JonesQualified Write In,****
Franconia 4,Election Day,Rich MarinQualified Write In,****
Franconia 4,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 4,Election Day,William Cody NalbachQualified Write In,****
Franconia 4,Election Day,Sethatina NewmanQualified Write In,****
Franconia 4,Election Day,William PetersonQualified Write In,****
Franconia 4,Mail-in,Shondra IrvingQualified Write In,****
Franconia 4,Mail-in,Perry JonesQualified Write In,****
Franconia 4,Mail-in,Rich MarinQualified Write In,****
Franconia 4,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 4,Mail-in,William Cody NalbachQualified Write In,****
Franconia 4,Mail-in,Sethatina NewmanQualified Write In,****
Franconia 4,Mail-in,William PetersonQualified Write In,****
Franconia 4,Provisional,Shondra IrvingQualified Write In,****
Franconia 4,Provisional,Perry JonesQualified Write In,****
Franconia 4,Provisional,Rich MarinQualified Write In,****
Franconia 4,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 4,Provisional,William Cody NalbachQualified Write In,****
Franconia 4,Provisional,Sethatina NewmanQualified Write In,****
Franconia 4,Provisional,William PetersonQualified Write In,****
Franconia 4,Total,Shondra IrvingQualified Write In,0
Franconia 4,Total,Perry JonesQualified Write In,0
Franconia 4,Total,Rich MarinQualified Write In,0
Franconia 4,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Franconia 4,Total,William Cody NalbachQualified Write In,0
Franconia 4,Total,Sethatina NewmanQualified Write In,0
Franconia 4,Total,William PetersonQualified Write In,0
Franconia 5,Election Day,Shondra IrvingQualified Write In,****
Franconia 5,Election Day,Perry JonesQualified Write In,****
Franconia 5,Election Day,Rich MarinQualified Write In,****
Franconia 5,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 5,Election Day,William Cody NalbachQualified Write In,****
Franconia 5,Election Day,Sethatina NewmanQualified Write In,****
Franconia 5,Election Day,William PetersonQualified Write In,****
Franconia 5,Mail-in,Shondra IrvingQualified Write In,****
Franconia 5,Mail-in,Perry JonesQualified Write In,****
Franconia 5,Mail-in,Rich MarinQualified Write In,****
Franconia 5,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 5,Mail-in,William Cody NalbachQualified Write In,****
Franconia 5,Mail-in,Sethatina NewmanQualified Write In,****
Franconia 5,Mail-in,William PetersonQualified Write In,****
Franconia 5,Provisional,Shondra IrvingQualified Write In,****
Franconia 5,Provisional,Perry JonesQualified Write In,****
Franconia 5,Provisional,Rich MarinQualified Write In,****
Franconia 5,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 5,Provisional,William Cody NalbachQualified Write In,****
Franconia 5,Provisional,Sethatina NewmanQualified Write In,****
Franconia 5,Provisional,William PetersonQualified Write In,****
Franconia 5,Total,Shondra IrvingQualified Write In,0
Franconia 5,Total,Perry JonesQualified Write In,0
Franconia 5,Total,Rich MarinQualified Write In,0
Franconia 5,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Franconia 5,Total,William Cody NalbachQualified Write In,0
Franconia 5,Total,Sethatina NewmanQualified Write In,0
Franconia 5,Total,William PetersonQualified Write In,0
Franconia 6,Election Day,Shondra IrvingQualified Write In,****
Franconia 6,Election Day,Perry JonesQualified Write In,****
Franconia 6,Election Day,Rich MarinQualified Write In,****
Franconia 6,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 6,Election Day,William Cody NalbachQualified Write In,****
Franconia 6,Election Day,Sethatina NewmanQualified Write In,****
Franconia 6,Election Day,William PetersonQualified Write In,****
Franconia 6,Mail-in,Shondra IrvingQualified Write In,****
Franconia 6,Mail-in,Perry JonesQualified Write In,****
Franconia 6,Mail-in,Rich MarinQualified Write In,****
Franconia 6,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Franconia 6,Mail-in,William Cody NalbachQualified Write In,****
Franconia 6,Mail-in,Sethatina NewmanQualified Write In,****
Franconia 6,Mail-in,William PetersonQualified Write In,****
Franconia 6,Provisional,Shondra IrvingQualified Write In,****
Franconia 6,Provisional,Perry JonesQualified Write In,****
Franconia 6,Provisional,Rich MarinQualified Write In,****
