precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,CHASE OLIVER(LIB),7
Upper Moreland 4-2,Election Day,JILL STEIN (GRE),3
Upper Moreland 4-2,Election Day,Carol AshwerQualified Write In,0
Upper Moreland 4-2,Election Day,Shiva AyyaduraiQualified Write In,0
Upper Moreland 4-2,Election Day,Doug BellQualified Write In,0
Upper Moreland 4-2,Election Day,Jay J. BowmanQualified Write In,0
Upper Moreland 4-2,Mail-in,CHASE OLIVER(LIB),1
Upper Moreland 4-2,Mail-in,JILL STEIN (GRE),0
Upper Moreland 4-2,Mail-in,Carol AshwerQualified Write In,0
Upper Moreland 4-2,Mail-in,Shiva AyyaduraiQualified Write In,0
Upper Moreland 4-2,Mail-in,Doug BellQualified Write In,0
Upper Moreland 4-2,Mail-in,Jay J. BowmanQualified Write In,0
Upper Moreland 4-2,Provisional,CHASE OLIVER(LIB),0
Upper Moreland 4-2,Provisional,JILL STEIN (GRE),0
Upper Moreland 4-2,Provisional,Carol AshwerQualified Write In,0
Upper Moreland 4-2,Provisional,Shiva AyyaduraiQualified Write In,0
Upper Moreland 4-2,Provisional,Doug BellQualified Write In,0
Upper Moreland 4-2,Provisional,Jay J. BowmanQualified Write In,0
Upper Moreland 4-2,Total,CHASE OLIVER(LIB),8
Upper Moreland 4-2,Total,JILL STEIN (GRE),3
Upper Moreland 4-2,Total,Carol AshwerQualified Write In,0
Upper Moreland 4-2,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 4-2,Total,Doug BellQualified Write In,0
Upper Moreland 4-2,Total,Jay J. BowmanQualified Write In,0
Upper Moreland 5-1,Election Day,CHASE OLIVER(LIB),****
Upper Moreland 5-1,Election Day,JILL STEIN (GRE),****
Upper Moreland 5-1,Election Day,Carol AshwerQualified Write In,****
Upper Moreland 5-1,Election Day,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-1,Election Day,Doug BellQualified Write In,****
Upper Moreland 5-1,Election Day,Jay J. BowmanQualified Write In,****
Upper Moreland 5-1,Mail-in,CHASE OLIVER(LIB),****
Upper Moreland 5-1,Mail-in,JILL STEIN (GRE),****
Upper Moreland 5-1,Mail-in,Carol AshwerQualified Write In,****
Upper Moreland 5-1,Mail-in,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-1,Mail-in,Doug BellQualified Write In,****
Upper Moreland 5-1,Mail-in,Jay J. BowmanQualified Write In,****
Upper Moreland 5-1,Provisional,CHASE OLIVER(LIB),****
Upper Moreland 5-1,Provisional,JILL STEIN (GRE),****
Upper Moreland 5-1,Provisional,Carol AshwerQualified Write In,****
Upper Moreland 5-1,Provisional,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-1,Provisional,Doug BellQualified Write In,****
Upper Moreland 5-1,Provisional,Jay J. BowmanQualified Write In,****
Upper Moreland 5-1,Total,CHASE OLIVER(LIB),4
Upper Moreland 5-1,Total,JILL STEIN (GRE),7
Upper Moreland 5-1,Total,Carol AshwerQualified Write In,0
Upper Moreland 5-1,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 5-1,Total,Doug BellQualified Write In,0
Upper Moreland 5-1,Total,Jay J. BowmanQualified Write In,0
Upper Moreland 5-2,Election Day,CHASE OLIVER(LIB),****
Upper Moreland 5-2,Election Day,JILL STEIN (GRE),****
Upper Moreland 5-2,Election Day,Carol AshwerQualified Write In,****
Upper Moreland 5-2,Election Day,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-2,Election Day,Doug BellQualified Write In,****
Upper Moreland 5-2,Election Day,Jay J. BowmanQualified Write In,****
Upper Moreland 5-2,Mail-in,CHASE OLIVER(LIB),****
Upper Moreland 5-2,Mail-in,JILL STEIN (GRE),****
Upper Moreland 5-2,Mail-in,Carol AshwerQualified Write In,****
Upper Moreland 5-2,Mail-in,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-2,Mail-in,Doug BellQualified Write In,****
Upper Moreland 5-2,Mail-in,Jay J. BowmanQualified Write In,****
Upper Moreland 5-2,Provisional,CHASE OLIVER(LIB),****
Upper Moreland 5-2,Provisional,JILL STEIN (GRE),****
Upper Moreland 5-2,Provisional,Carol AshwerQualified Write In,****
Upper Moreland 5-2,Provisional,Shiva AyyaduraiQualified Write In,****
Upper Moreland 5-2,Provisional,Doug BellQualified Write In,****
Upper Moreland 5-2,Provisional,Jay J. BowmanQualified Write In,****
Upper Moreland 5-2,Total,CHASE OLIVER(LIB),7
Upper Moreland 5-2,Total,JILL STEIN (GRE),10
Upper Moreland 5-2,Total,Carol AshwerQualified Write In,0
Upper Moreland 5-2,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 5-2,Total,Doug BellQualified Write In,0
Upper Moreland 5-2,Total,Jay J. BowmanQualified Write In,0
Upper Moreland 6-1,Election Day,CHASE OLIVER(LIB),****
Upper Moreland 6-1,Election Day,JILL STEIN (GRE),****
Upper Moreland 6-1,Election Day,Carol AshwerQualified Write In,****
Upper Moreland 6-1,Election Day,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-1,Election Day,Doug BellQualified Write In,****
Upper Moreland 6-1,Election Day,Jay J. BowmanQualified Write In,****
Upper Moreland 6-1,Mail-in,CHASE OLIVER(LIB),****
Upper Moreland 6-1,Mail-in,JILL STEIN (GRE),****
Upper Moreland 6-1,Mail-in,Carol AshwerQualified Write In,****
Upper Moreland 6-1,Mail-in,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-1,Mail-in,Doug BellQualified Write In,****
Upper Moreland 6-1,Mail-in,Jay J. BowmanQualified Write In,****
Upper Moreland 6-1,Provisional,CHASE OLIVER(LIB),****
Upper Moreland 6-1,Provisional,JILL STEIN (GRE),****
Upper Moreland 6-1,Provisional,Carol AshwerQualified Write In,****
Upper Moreland 6-1,Provisional,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-1,Provisional,Doug BellQualified Write In,****
Upper Moreland 6-1,Provisional,Jay J. BowmanQualified Write In,****
Upper Moreland 6-1,Total,CHASE OLIVER(LIB),4
Upper Moreland 6-1,Total,JILL STEIN (GRE),5
Upper Moreland 6-1,Total,Carol AshwerQualified Write In,0
Upper Moreland 6-1,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 6-1,Total,Doug BellQualified Write In,0
Upper Moreland 6-1,Total,Jay J. BowmanQualified Write In,0
Upper Moreland 6-2,Election Day,CHASE OLIVER(LIB),****
Upper Moreland 6-2,Election Day,JILL STEIN (GRE),****
Upper Moreland 6-2,Election Day,Carol AshwerQualified Write In,****
Upper Moreland 6-2,Election Day,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-2,Election Day,Doug BellQualified Write In,****
Upper Moreland 6-2,Election Day,Jay J. BowmanQualified Write In,****
Upper Moreland 6-2,Mail-in,CHASE OLIVER(LIB),****
Upper Moreland 6-2,Mail-in,JILL STEIN (GRE),****
Upper Moreland 6-2,Mail-in,Carol AshwerQualified Write In,****
Upper Moreland 6-2,Mail-in,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-2,Mail-in,Doug BellQualified Write In,****
Upper Moreland 6-2,Mail-in,Jay J. BowmanQualified Write In,****
Upper Moreland 6-2,Provisional,CHASE OLIVER(LIB),****
Upper Moreland 6-2,Provisional,JILL STEIN (GRE),****
Upper Moreland 6-2,Provisional,Carol AshwerQualified Write In,****
Upper Moreland 6-2,Provisional,Shiva AyyaduraiQualified Write In,****
Upper Moreland 6-2,Provisional,Doug BellQualified Write In,****
Upper Moreland 6-2,Provisional,Jay J. BowmanQualified Write In,****
Upper Moreland 6-2,Total,CHASE OLIVER(LIB),5
Upper Moreland 6-2,Total,JILL STEIN (GRE),4
Upper Moreland 6-2,Total,Carol AshwerQualified Write In,0
Upper Moreland 6-2,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 6-2,Total,Doug BellQualified Write In,0
Upper Moreland 6-2,Total,Jay J. BowmanQualified Write In,0
Upper Moreland 7-1,Election Day,CHASE OLIVER(LIB),9
Upper Moreland 7-1,Election Day,JILL STEIN (GRE),6
Upper Moreland 7-1,Election Day,Carol AshwerQualified Write In,0
Upper Moreland 7-1,Election Day,Shiva AyyaduraiQualified Write In,0
Upper Moreland 7-1,Election Day,Doug BellQualified Write In,0
Upper Moreland 7-1,Election Day,Jay J. BowmanQualified Write In,0
Upper Moreland 7-1,Mail-in,CHASE OLIVER(LIB),1
Upper Moreland 7-1,Mail-in,JILL STEIN (GRE),2
Upper Moreland 7-1,Mail-in,Carol AshwerQualified Write In,0
Upper Moreland 7-1,Mail-in,Shiva AyyaduraiQualified Write In,0
Upper Moreland 7-1,Mail-in,Doug BellQualified Write In,0
Upper Moreland 7-1,Mail-in,Jay J. BowmanQualified Write In,0
Upper Moreland 7-1,Provisional,CHASE OLIVER(LIB),1
Upper Moreland 7-1,Provisional,JILL STEIN (GRE),0
Upper Moreland 7-1,Provisional,Carol AshwerQualified Write In,0
Upper Moreland 7-1,Provisional,Shiva AyyaduraiQualified Write In,0
Upper Moreland 7-1,Provisional,Doug BellQualified Write In,0
Upper Moreland 7-1,Provisional,Jay J. BowmanQualified Write In,0
Upper Moreland 7-1,Total,CHASE OLIVER(LIB),11
Upper Moreland 7-1,Total,JILL STEIN (GRE),8
Upper Moreland 7-1,Total,Carol AshwerQualified Write In,0
Upper Moreland 7-1,Total,Shiva AyyaduraiQualified Write In,0
Upper Moreland 7-1,Total,Doug BellQualified Write In,0
Upper Moreland 7-1,Total,Jay J. BowmanQualified Write In,0
