precinct,method,candidate,votes
Plymouth 3-1,Election Day,KAMALA D HARRIS(DEM),****
Plymouth 3-1,Election Day,DONALD J TRUMP(REP),****
Plymouth 3-1,Mail-in,KAMALA D HARRIS(DEM),****
Plymouth 3-1,Mail-in,DONALD J TRUMP(REP),****
Plymouth 3-1,Provisional,KAMALA D HARRIS(DEM),****
Plymouth 3-1,Provisional,DONALD J TRUMP(REP),****
Plymouth 3-1,Total,KAMALA D HARRIS(DEM),759
Plymouth 3-1,Total,DONALD J TRUMP(REP),535
Plymouth 3-2,Election Day,KAMALA D HARRIS(DEM),****
Plymouth 3-2,Election Day,DONALD J TRUMP(REP),****
Plymouth 3-2,Mail-in,KAMALA D HARRIS(DEM),****
Plymouth 3-2,Mail-in,DONALD J TRUMP(REP),****
Plymouth 3-2,Provisional,KAMALA D HARRIS(DEM),****
Plymouth 3-2,Provisional,DONALD J TRUMP(REP),****
Plymouth 3-2,Total,KAMALA D HARRIS(DEM),842
Plymouth 3-2,Total,DONALD J TRUMP(REP),343
Plymouth 3-3,Election Day,KAMALA D HARRIS(DEM),****
Plymouth 3-3,Election Day,DONALD J TRUMP(REP),****
Plymouth 3-3,Mail-in,KAMALA D HARRIS(DEM),****
Plymouth 3-3,Mail-in,DONALD J TRUMP(REP),****
Plymouth 3-3,Provisional,KAMALA D HARRIS(DEM),****
Plymouth 3-3,Provisional,DONALD J TRUMP(REP),****
Plymouth 3-3,Total,KAMALA D HARRIS(DEM),706
Plymouth 3-3,Total,DONALD J TRUMP(REP),250
Plymouth 4-1,Election Day,KAMALA D HARRIS(DEM),****
Plymouth 4-1,Election Day,DONALD J TRUMP(REP),****
Plymouth 4-1,Mail-in,KAMALA D HARRIS(DEM),****
Plymouth 4-1,Mail-in,DONALD J TRUMP(REP),****
Plymouth 4-1,Provisional,KAMALA D HARRIS(DEM),****
Plymouth 4-1,Provisional,DONALD J TRUMP(REP),****
Plymouth 4-1,Total,KAMALA D HARRIS(DEM),444
Plymouth 4-1,Total,DONALD J TRUMP(REP),345
Plymouth 4-2,Election Day,KAMALA D HARRIS(DEM),607
Plymouth 4-2,Election Day,DONALD J TRUMP(REP),512
Plymouth 4-2,Mail-in,KAMALA D HARRIS(DEM),263
Plymouth 4-2,Mail-in,DONALD J TRUMP(REP),117
Plymouth 4-2,Provisional,KAMALA D HARRIS(DEM),8
Plymouth 4-2,Provisional,DONALD J TRUMP(REP),1
Plymouth 4-2,Total,KAMALA D HARRIS(DEM),878
Plymouth 4-2,Total,DONALD J TRUMP(REP),630
Lower Salford 1,Election Day,KAMALA D HARRIS(DEM),****
Lower Salford 1,Election Day,DONALD J TRUMP(REP),****
Lower Salford 1,Mail-in,KAMALA D HARRIS(DEM),****
Lower Salford 1,Mail-in,DONALD J TRUMP(REP),****
Lower Salford 1,Provisional,KAMALA D HARRIS(DEM),****
Lower Salford 1,Provisional,DONALD J TRUMP(REP),****
Lower Salford 1,Total,KAMALA D HARRIS(DEM),880
Lower Salford 1,Total,DONALD J TRUMP(REP),955
