precinct,method,candidate,votes
Upper Merion King 2,Election Day,Shondra IrvingQualified Write In,0
Upper Merion King 2,Election Day,Perry JonesQualified Write In,0
Upper Merion King 2,Election Day,Rich MarinQualified Write In,0
Upper Merion King 2,Election Day,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion King 2,Election Day,William Cody NalbachQualified Write In,0
Upper Merion King 2,Election Day,Sethatina NewmanQualified Write In,0
Upper Merion King 2,Election Day,William PetersonQualified Write In,0
Upper Merion King 2,Mail-in,Shondra IrvingQualified Write In,0
Upper Merion King 2,Mail-in,Perry JonesQualified Write In,0
Upper Merion King 2,Mail-in,Rich MarinQualified Write In,0
Upper Merion King 2,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion King 2,Mail-in,William Cody NalbachQualified Write In,0
Upper Merion King 2,Mail-in,Sethatina NewmanQualified Write In,0
Upper Merion King 2,Mail-in,William PetersonQualified Write In,0
Upper Merion King 2,Provisional,Shondra IrvingQualified Write In,0
Upper Merion King 2,Provisional,Perry JonesQualified Write In,0
Upper Merion King 2,Provisional,Rich MarinQualified Write In,0
Upper Merion King 2,Provisional,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion King 2,Provisional,William Cody NalbachQualified Write In,0
Upper Merion King 2,Provisional,Sethatina NewmanQualified Write In,0
Upper Merion King 2,Provisional,William PetersonQualified Write In,0
Upper Merion King 2,Total,Shondra IrvingQualified Write In,0
Upper Merion King 2,Total,Perry JonesQualified Write In,0
Upper Merion King 2,Total,Rich MarinQualified Write In,0
Upper Merion King 2,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion King 2,Total,William Cody NalbachQualified Write In,0
Upper Merion King 2,Total,Sethatina NewmanQualified Write In,0
Upper Merion King 2,Total,William PetersonQualified Write In,0
Upper Merion Roberts,Election Day,Shondra IrvingQualified Write In,0
Upper Merion Roberts,Election Day,Perry JonesQualified Write In,0
Upper Merion Roberts,Election Day,Rich MarinQualified Write In,0
Upper Merion Roberts,Election Day,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion Roberts,Election Day,William Cody NalbachQualified Write In,0
Upper Merion Roberts,Election Day,Sethatina NewmanQualified Write In,0
Upper Merion Roberts,Election Day,William PetersonQualified Write In,0
Upper Merion Roberts,Mail-in,Shondra IrvingQualified Write In,0
Upper Merion Roberts,Mail-in,Perry JonesQualified Write In,0
Upper Merion Roberts,Mail-in,Rich MarinQualified Write In,0
Upper Merion Roberts,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,0
Upper Merion Roberts,Mail-in,William Cody NalbachQualified Write In,0
Upper Merion Roberts,Mail-in,Sethatina NewmanQualified Write In,0
