precinct,method,candidate,votes
Upper Merion King 2,Election Day,CHASE OLIVER(LIB),1
Upper Merion King 2,Election Day,JILL STEIN (GRE),15
Upper Merion King 2,Election Day,Carol AshwerQualified Write In,0
Upper Merion King 2,Election Day,Shiva AyyaduraiQualified Write In,0
Upper Merion King 2,Election Day,Doug BellQualified Write In,0
Upper Merion King 2,Election Day,Jay J. BowmanQualified Write In,0
Upper Merion King 2,Mail-in,CHASE OLIVER(LIB),1
Upper Merion King 2,Mail-in,JILL STEIN (GRE),4
Upper Merion King 2,Mail-in,Carol AshwerQualified Write In,0
Upper Merion King 2,Mail-in,Shiva AyyaduraiQualified Write In,0
Upper Merion King 2,Mail-in,Doug BellQualified Write In,0
Upper Merion King 2,Mail-in,Jay J. BowmanQualified Write In,0
Upper Merion King 2,Provisional,CHASE OLIVER(LIB),0
Upper Merion King 2,Provisional,JILL STEIN (GRE),0
Upper Merion King 2,Provisional,Carol AshwerQualified Write In,0
Upper Merion King 2,Provisional,Shiva AyyaduraiQualified Write In,0
Upper Merion King 2,Provisional,Doug BellQualified Write In,0
Upper Merion King 2,Provisional,Jay J. BowmanQualified Write In,0
Upper Merion King 2,Total,CHASE OLIVER(LIB),2
Upper Merion King 2,Total,JILL STEIN (GRE),19
Upper Merion King 2,Total,Carol AshwerQualified Write In,0
Upper Merion King 2,Total,Shiva AyyaduraiQualified Write In,0
Upper Merion King 2,Total,Doug BellQualified Write In,0
Upper Merion King 2,Total,Jay J. BowmanQualified Write In,0
Upper Merion Roberts,Election Day,CHASE OLIVER(LIB),7
Upper Merion Roberts,Election Day,JILL STEIN (GRE),5
Upper Merion Roberts,Election Day,Carol AshwerQualified Write In,0
Upper Merion Roberts,Election Day,Shiva AyyaduraiQualified Write In,0
Upper Merion Roberts,Election Day,Doug BellQualified Write In,0
Upper Merion Roberts,Election Day,Jay J. BowmanQualified Write In,0
Upper Merion Roberts,Mail-in,CHASE OLIVER(LIB),5
Upper Merion Roberts,Mail-in,JILL STEIN (GRE),4
Upper Merion Roberts,Mail-in,Carol AshwerQualified Write In,0
Upper Merion Roberts,Mail-in,Shiva AyyaduraiQualified Write In,0
Upper Merion Roberts,Mail-in,Doug BellQualified Write In,0
Upper Merion Roberts,Mail-in,Jay J. BowmanQualified Write In,0
Upper Merion Roberts,Provisional,CHASE OLIVER(LIB),0
Upper Merion Roberts,Provisional,JILL STEIN (GRE),0
Upper Merion Roberts,Provisional,Carol AshwerQualified Write In,0
Upper Merion Roberts,Provisional,Shiva AyyaduraiQualified Write In,0
Upper Merion Roberts,Provisional,Doug BellQualified Write In,0
Upper Merion Roberts,Provisional,Jay J. BowmanQualified Write In,0
Upper Merion Roberts,Total,CHASE OLIVER(LIB),12
Upper Merion Roberts,Total,JILL STEIN (GRE),9
Upper Merion Roberts,Total,Carol AshwerQualified Write In,0
Upper Merion Roberts,Total,Shiva AyyaduraiQualified Write In,0
Upper Merion Roberts,Total,Doug BellQualified Write In,0
Upper Merion Roberts,Total,Jay J. BowmanQualified Write In,0
Upper Merion Swedeland,Election Day,CHASE OLIVER(LIB),****
Upper Merion Swedeland,Election Day,JILL STEIN (GRE),****
Upper Merion Swedeland,Election Day,Carol AshwerQualified Write In,****
Upper Merion Swedeland,Election Day,Shiva AyyaduraiQualified Write In,****
Upper Merion Swedeland,Election Day,Doug BellQualified Write In,****
Upper Merion Swedeland,Election Day,Jay J. BowmanQualified Write In,****
Upper Merion Swedeland,Mail-in,CHASE OLIVER(LIB),****
Upper Merion Swedeland,Mail-in,JILL STEIN (GRE),****
Upper Merion Swedeland,Mail-in,Carol AshwerQualified Write In,****
Upper Merion Swedeland,Mail-in,Shiva AyyaduraiQualified Write In,****
Upper Merion Swedeland,Mail-in,Doug BellQualified Write In,****
