precinct,method,candidate,votes
Hatfield Borough,Election Day,Susan Maude BuchserQualified Write In,****
Hatfield Borough,Election Day,Paul Vincent CataneseQualified Write In,****
Hatfield Borough,Election Day,Patrick ChristianQualified Write In,****
Hatfield Borough,Election Day,John E. DiazQualified Write In,****
Hatfield Borough,Election Day,Angela DwyerQualified Write In,****
Hatfield Borough,Election Day,Chris FranklinQualified Write In,****
Hatfield Borough,Election Day,Jimmy GilesQualified Write In,****
Hatfield Borough,Mail-in,Susan Maude BuchserQualified Write In,****
Hatfield Borough,Mail-in,Paul Vincent CataneseQualified Write In,****
Hatfield Borough,Mail-in,Patrick ChristianQualified Write In,****
Hatfield Borough,Mail-in,John E. DiazQualified Write In,****
Hatfield Borough,Mail-in,Angela DwyerQualified Write In,****
Hatfield Borough,Mail-in,Chris FranklinQualified Write In,****
Hatfield Borough,Mail-in,Jimmy GilesQualified Write In,****
Hatfield Borough,Provisional,Susan Maude BuchserQualified Write In,****
Hatfield Borough,Provisional,Paul Vincent CataneseQualified Write In,****
Hatfield Borough,Provisional,Patrick ChristianQualified Write In,****
Hatfield Borough,Provisional,John E. DiazQualified Write In,****
Hatfield Borough,Provisional,Angela DwyerQualified Write In,****
Hatfield Borough,Provisional,Chris FranklinQualified Write In,****
Hatfield Borough,Provisional,Jimmy GilesQualified Write In,****
Hatfield Borough,Total,Susan Maude BuchserQualified Write In,0
Hatfield Borough,Total,Paul Vincent CataneseQualified Write In,0
Hatfield Borough,Total,Patrick ChristianQualified Write In,0
Hatfield Borough,Total,John E. DiazQualified Write In,0
Hatfield Borough,Total,Angela DwyerQualified Write In,0
Hatfield Borough,Total,Chris FranklinQualified Write In,0
Hatfield Borough,Total,Jimmy GilesQualified Write In,0
Jenkintown 1,Election Day,Susan Maude BuchserQualified Write In,****
Jenkintown 1,Election Day,Paul Vincent CataneseQualified Write In,****
Jenkintown 1,Election Day,Patrick ChristianQualified Write In,****
Jenkintown 1,Election Day,John E. DiazQualified Write In,****
Jenkintown 1,Election Day,Angela DwyerQualified Write In,****
Jenkintown 1,Election Day,Chris FranklinQualified Write In,****
Jenkintown 1,Election Day,Jimmy GilesQualified Write In,****
Jenkintown 1,Mail-in,Susan Maude BuchserQualified Write In,****
Jenkintown 1,Mail-in,Paul Vincent CataneseQualified Write In,****
Jenkintown 1,Mail-in,Patrick ChristianQualified Write In,****
Jenkintown 1,Mail-in,John E. DiazQualified Write In,****
Jenkintown 1,Mail-in,Angela DwyerQualified Write In,****
Jenkintown 1,Mail-in,Chris FranklinQualified Write In,****
Jenkintown 1,Mail-in,Jimmy GilesQualified Write In,****
Jenkintown 1,Provisional,Susan Maude BuchserQualified Write In,****
Jenkintown 1,Provisional,Paul Vincent CataneseQualified Write In,****
Jenkintown 1,Provisional,Patrick ChristianQualified Write In,****
Jenkintown 1,Provisional,John E. DiazQualified Write In,****
Jenkintown 1,Provisional,Angela DwyerQualified Write In,****
Jenkintown 1,Provisional,Chris FranklinQualified Write In,****
Jenkintown 1,Provisional,Jimmy GilesQualified Write In,****
Jenkintown 1,Total,Susan Maude BuchserQualified Write In,0
Jenkintown 1,Total,Paul Vincent CataneseQualified Write In,0
Jenkintown 1,Total,Patrick ChristianQualified Write In,0
Jenkintown 1,Total,John E. DiazQualified Write In,0
Jenkintown 1,Total,Angela DwyerQualified Write In,0
Jenkintown 1,Total,Chris FranklinQualified Write In,0
Jenkintown 1,Total,Jimmy GilesQualified Write In,0
Jenkintown 2,Election Day,Susan Maude BuchserQualified Write In,****
Jenkintown 2,Election Day,Paul Vincent CataneseQualified Write In,****
Jenkintown 2,Election Day,Patrick ChristianQualified Write In,****
Jenkintown 2,Election Day,John E. DiazQualified Write In,****
Jenkintown 2,Election Day,Angela DwyerQualified Write In,****
Jenkintown 2,Election Day,Chris FranklinQualified Write In,****
Jenkintown 2,Election Day,Jimmy GilesQualified Write In,****
Jenkintown 2,Mail-in,Susan Maude BuchserQualified Write In,****
Jenkintown 2,Mail-in,Paul Vincent CataneseQualified Write In,****
Jenkintown 2,Mail-in,Patrick ChristianQualified Write In,****
Jenkintown 2,Mail-in,John E. DiazQualified Write In,****
Jenkintown 2,Mail-in,Angela DwyerQualified Write In,****
Jenkintown 2,Mail-in,Chris FranklinQualified Write In,****
Jenkintown 2,Mail-in,Jimmy GilesQualified Write In,****
Jenkintown 2,Provisional,Susan Maude BuchserQualified Write In,****
Jenkintown 2,Provisional,Paul Vincent CataneseQualified Write In,****
Jenkintown 2,Provisional,Patrick ChristianQualified Write In,****
Jenkintown 2,Provisional,John E. DiazQualified Write In,****
Jenkintown 2,Provisional,Angela DwyerQualified Write In,****
Jenkintown 2,Provisional,Chris FranklinQualified Write In,****
Jenkintown 2,Provisional,Jimmy GilesQualified Write In,****
Jenkintown 2,Total,Susan Maude BuchserQualified Write In,0
Jenkintown 2,Total,Paul Vincent CataneseQualified Write In,0
Jenkintown 2,Total,Patrick ChristianQualified Write In,0
Jenkintown 2,Total,John E. DiazQualified Write In,0
Jenkintown 2,Total,Angela DwyerQualified Write In,0
Jenkintown 2,Total,Chris FranklinQualified Write In,0
Jenkintown 2,Total,Jimmy GilesQualified Write In,0
Jenkintown 3,Election Day,Susan Maude BuchserQualified Write In,****
Jenkintown 3,Election Day,Paul Vincent CataneseQualified Write In,****
Jenkintown 3,Election Day,Patrick ChristianQualified Write In,****
Jenkintown 3,Election Day,John E. DiazQualified Write In,****
Jenkintown 3,Election Day,Angela DwyerQualified Write In,****
Jenkintown 3,Election Day,Chris FranklinQualified Write In,****
Jenkintown 3,Election Day,Jimmy GilesQualified Write In,****
Jenkintown 3,Mail-in,Susan Maude BuchserQualified Write In,****
Jenkintown 3,Mail-in,Paul Vincent CataneseQualified Write In,****
Jenkintown 3,Mail-in,Patrick ChristianQualified Write In,****
Jenkintown 3,Mail-in,John E. DiazQualified Write In,****
Jenkintown 3,Mail-in,Angela DwyerQualified Write In,****
Jenkintown 3,Mail-in,Chris FranklinQualified Write In,****
Jenkintown 3,Mail-in,Jimmy GilesQualified Write In,****
Jenkintown 3,Provisional,Susan Maude BuchserQualified Write In,****
Jenkintown 3,Provisional,Paul Vincent CataneseQualified Write In,****
Jenkintown 3,Provisional,Patrick ChristianQualified Write In,****
Jenkintown 3,Provisional,John E. DiazQualified Write In,****
Jenkintown 3,Provisional,Angela DwyerQualified Write In,****
Jenkintown 3,Provisional,Chris FranklinQualified Write In,****
Jenkintown 3,Provisional,Jimmy GilesQualified Write In,****
Jenkintown 3,Total,Susan Maude BuchserQualified Write In,0
Jenkintown 3,Total,Paul Vincent CataneseQualified Write In,0
Jenkintown 3,Total,Patrick ChristianQualified Write In,0
Jenkintown 3,Total,John E. DiazQualified Write In,0
Jenkintown 3,Total,Angela DwyerQualified Write In,0
Jenkintown 3,Total,Chris FranklinQualified Write In,0
Jenkintown 3,Total,Jimmy GilesQualified Write In,0
Jenkintown 4,Election Day,Susan Maude BuchserQualified Write In,0
Jenkintown 4,Election Day,Paul Vincent CataneseQualified Write In,0
Jenkintown 4,Election Day,Patrick ChristianQualified Write In,0
Jenkintown 4,Election Day,John E. DiazQualified Write In,0
Jenkintown 4,Election Day,Angela DwyerQualified Write In,0
Jenkintown 4,Election Day,Chris FranklinQualified Write In,0
Jenkintown 4,Election Day,Jimmy GilesQualified Write In,0
Jenkintown 4,Mail-in,Susan Maude BuchserQualified Write In,0
Jenkintown 4,Mail-in,Paul Vincent CataneseQualified Write In,0
Jenkintown 4,Mail-in,Patrick ChristianQualified Write In,0
Jenkintown 4,Mail-in,John E. DiazQualified Write In,0
Jenkintown 4,Mail-in,Angela DwyerQualified Write In,0
Jenkintown 4,Mail-in,Chris FranklinQualified Write In,0
Jenkintown 4,Mail-in,Jimmy GilesQualified Write In,0
Jenkintown 4,Provisional,Susan Maude BuchserQualified Write In,0
Jenkintown 4,Provisional,Paul Vincent CataneseQualified Write In,0
Jenkintown 4,Provisional,Patrick ChristianQualified Write In,0
Jenkintown 4,Provisional,John E. DiazQualified Write In,0
Jenkintown 4,Provisional,Angela DwyerQualified Write In,0
Jenkintown 4,Provisional,Chris FranklinQualified Write In,0
Jenkintown 4,Provisional,Jimmy GilesQualified Write In,0
Jenkintown 4,Total,Susan Maude BuchserQualified Write In,0
Jenkintown 4,Total,Paul Vincent CataneseQualified Write In,0
Jenkintown 4,Total,Patrick ChristianQualified Write In,0
Jenkintown 4,Total,John E. DiazQualified Write In,0
Jenkintown 4,Total,Angela DwyerQualified Write In,0
Jenkintown 4,Total,Chris FranklinQualified Write In,0
Jenkintown 4,Total,Jimmy GilesQualified Write In,0
Lansdale 1-1,Election Day,Susan Maude BuchserQualified Write In,0
Lansdale 1-1,Election Day,Paul Vincent CataneseQualified Write In,0
Lansdale 1-1,Election Day,Patrick ChristianQualified Write In,0
Lansdale 1-1,Election Day,John E. DiazQualified Write In,0
Lansdale 1-1,Election Day,Angela DwyerQualified Write In,0
Lansdale 1-1,Election Day,Chris FranklinQualified Write In,0
Lansdale 1-1,Election Day,Jimmy GilesQualified Write In,0
Lansdale 1-1,Mail-in,Susan Maude BuchserQualified Write In,0
Lansdale 1-1,Mail-in,Paul Vincent CataneseQualified Write In,0
Lansdale 1-1,Mail-in,Patrick ChristianQualified Write In,0
Lansdale 1-1,Mail-in,John E. DiazQualified Write In,0
Lansdale 1-1,Mail-in,Angela DwyerQualified Write In,0
Lansdale 1-1,Mail-in,Chris FranklinQualified Write In,0
Lansdale 1-1,Mail-in,Jimmy GilesQualified Write In,0
Lansdale 1-1,Provisional,Susan Maude BuchserQualified Write In,0
Lansdale 1-1,Provisional,Paul Vincent CataneseQualified Write In,0
Lansdale 1-1,Provisional,Patrick ChristianQualified Write In,0
Lansdale 1-1,Provisional,John E. DiazQualified Write In,0
Lansdale 1-1,Provisional,Angela DwyerQualified Write In,0
Lansdale 1-1,Provisional,Chris FranklinQualified Write In,0
Lansdale 1-1,Provisional,Jimmy GilesQualified Write In,0
Lansdale 1-1,Total,Susan Maude BuchserQualified Write In,0
Lansdale 1-1,Total,Paul Vincent CataneseQualified Write In,0
Lansdale 1-1,Total,Patrick ChristianQualified Write In,0
Lansdale 1-1,Total,John E. DiazQualified Write In,0
Lansdale 1-1,Total,Angela DwyerQualified Write In,0
Lansdale 1-1,Total,Chris FranklinQualified Write In,0
Lansdale 1-1,Total,Jimmy GilesQualified Write In,0
