precinct,method,candidate,votes
Hatfield Borough,Election Day,Shondra IrvingQualified Write In,****
Hatfield Borough,Election Day,Perry JonesQualified Write In,****
Hatfield Borough,Election Day,Rich MarinQualified Write In,****
Hatfield Borough,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Hatfield Borough,Election Day,William Cody NalbachQualified Write In,****
Hatfield Borough,Election Day,Sethatina NewmanQualified Write In,****
Hatfield Borough,Election Day,William PetersonQualified Write In,****
Hatfield Borough,Mail-in,Shondra IrvingQualified Write In,****
Hatfield Borough,Mail-in,Perry JonesQualified Write In,****
Hatfield Borough,Mail-in,Rich MarinQualified Write In,****
Hatfield Borough,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Hatfield Borough,Mail-in,William Cody NalbachQualified Write In,****
Hatfield Borough,Mail-in,Sethatina NewmanQualified Write In,****
Hatfield Borough,Mail-in,William PetersonQualified Write In,****
Hatfield Borough,Provisional,Shondra IrvingQualified Write In,****
Hatfield Borough,Provisional,Perry JonesQualified Write In,****
Hatfield Borough,Provisional,Rich MarinQualified Write In,****
Hatfield Borough,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Hatfield Borough,Provisional,William Cody NalbachQualified Write In,****
Hatfield Borough,Provisional,Sethatina NewmanQualified Write In,****
Hatfield Borough,Provisional,William PetersonQualified Write In,****
Hatfield Borough,Total,Shondra IrvingQualified Write In,0
Hatfield Borough,Total,Perry JonesQualified Write In,0
Hatfield Borough,Total,Rich MarinQualified Write In,0
Hatfield Borough,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Hatfield Borough,Total,William Cody NalbachQualified Write In,0
Hatfield Borough,Total,Sethatina NewmanQualified Write In,0
Hatfield Borough,Total,William PetersonQualified Write In,0
Jenkintown 1,Election Day,Shondra IrvingQualified Write In,****
Jenkintown 1,Election Day,Perry JonesQualified Write In,****
Jenkintown 1,Election Day,Rich MarinQualified Write In,****
Jenkintown 1,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Jenkintown 1,Election Day,William Cody NalbachQualified Write In,****
Jenkintown 1,Election Day,Sethatina NewmanQualified Write In,****
Jenkintown 1,Election Day,William PetersonQualified Write In,****
Jenkintown 1,Mail-in,Shondra IrvingQualified Write In,****
Jenkintown 1,Mail-in,Perry JonesQualified Write In,****
