precinct,method,candidate,votes
East Greenville,Election Day,Christin PowersQualified Write In,0
East Greenville,Election Day,Richard RootQualified Write In,0
East Greenville,Election Day,Suzie ScottQualified Write In,0
East Greenville,Election Day,Edward ShlikasQualified Write In,0
East Greenville,Election Day,Christopher StriedQualified Write In,0
East Greenville,Election Day,Alix C. Toulme Jr.Qualified Write In,0
East Greenville,Election Day,UnresolvedWrite-In,0
East Greenville,Mail-in,Christin PowersQualified Write In,0
East Greenville,Mail-in,Richard RootQualified Write In,0
East Greenville,Mail-in,Suzie ScottQualified Write In,0
East Greenville,Mail-in,Edward ShlikasQualified Write In,0
East Greenville,Mail-in,Christopher StriedQualified Write In,0
East Greenville,Mail-in,Alix C. Toulme Jr.Qualified Write In,0
East Greenville,Mail-in,UnresolvedWrite-In,1
East Greenville,Provisional,Christin PowersQualified Write In,0
East Greenville,Provisional,Richard RootQualified Write In,0
East Greenville,Provisional,Suzie ScottQualified Write In,0
East Greenville,Provisional,Edward ShlikasQualified Write In,0
East Greenville,Provisional,Christopher StriedQualified Write In,0
East Greenville,Provisional,Alix C. Toulme Jr.Qualified Write In,0
East Greenville,Provisional,UnresolvedWrite-In,0
East Greenville,Total,Christin PowersQualified Write In,0
East Greenville,Total,Richard RootQualified Write In,0
East Greenville,Total,Suzie ScottQualified Write In,0
East Greenville,Total,Edward ShlikasQualified Write In,0
East Greenville,Total,Christopher StriedQualified Write In,0
East Greenville,Total,Alix C. Toulme Jr.Qualified Write In,0
East Greenville,Total,UnresolvedWrite-In,1
Green Lane,Election Day,Christin PowersQualified Write In,****
Green Lane,Election Day,Richard RootQualified Write In,****
Green Lane,Election Day,Suzie ScottQualified Write In,****
Green Lane,Election Day,Edward ShlikasQualified Write In,****
Green Lane,Election Day,Christopher StriedQualified Write In,****
Green Lane,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Green Lane,Election Day,UnresolvedWrite-In,****
Green Lane,Mail-in,Christin PowersQualified Write In,****
Green Lane,Mail-in,Richard RootQualified Write In,****
Green Lane,Mail-in,Suzie ScottQualified Write In,****
Green Lane,Mail-in,Edward ShlikasQualified Write In,****
Green Lane,Mail-in,Christopher StriedQualified Write In,****
Green Lane,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Green Lane,Mail-in,UnresolvedWrite-In,****
Green Lane,Provisional,Christin PowersQualified Write In,****
Green Lane,Provisional,Richard RootQualified Write In,****
Green Lane,Provisional,Suzie ScottQualified Write In,****
Green Lane,Provisional,Edward ShlikasQualified Write In,****
Green Lane,Provisional,Christopher StriedQualified Write In,****
Green Lane,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Green Lane,Provisional,UnresolvedWrite-In,****
Green Lane,Total,Christin PowersQualified Write In,0
Green Lane,Total,Richard RootQualified Write In,0
Green Lane,Total,Suzie ScottQualified Write In,0
Green Lane,Total,Edward ShlikasQualified Write In,0
Green Lane,Total,Christopher StriedQualified Write In,0
Green Lane,Total,Alix C. Toulme Jr.Qualified Write In,0
Green Lane,Total,UnresolvedWrite-In,2
Hatboro North 1,Election Day,Christin PowersQualified Write In,****
Hatboro North 1,Election Day,Richard RootQualified Write In,****
Hatboro North 1,Election Day,Suzie ScottQualified Write In,****
Hatboro North 1,Election Day,Edward ShlikasQualified Write In,****
Hatboro North 1,Election Day,Christopher StriedQualified Write In,****
Hatboro North 1,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Hatboro North 1,Election Day,UnresolvedWrite-In,****
Hatboro North 1,Mail-in,Christin PowersQualified Write In,****
Hatboro North 1,Mail-in,Richard RootQualified Write In,****
Hatboro North 1,Mail-in,Suzie ScottQualified Write In,****
Hatboro North 1,Mail-in,Edward ShlikasQualified Write In,****
Hatboro North 1,Mail-in,Christopher StriedQualified Write In,****
Hatboro North 1,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Hatboro North 1,Mail-in,UnresolvedWrite-In,****
Hatboro North 1,Provisional,Christin PowersQualified Write In,****
Hatboro North 1,Provisional,Richard RootQualified Write In,****
Hatboro North 1,Provisional,Suzie ScottQualified Write In,****
Hatboro North 1,Provisional,Edward ShlikasQualified Write In,****
Hatboro North 1,Provisional,Christopher StriedQualified Write In,****
Hatboro North 1,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Hatboro North 1,Provisional,UnresolvedWrite-In,****
Hatboro North 1,Total,Christin PowersQualified Write In,0
Hatboro North 1,Total,Richard RootQualified Write In,0
Hatboro North 1,Total,Suzie ScottQualified Write In,0
Hatboro North 1,Total,Edward ShlikasQualified Write In,0
Hatboro North 1,Total,Christopher StriedQualified Write In,0
Hatboro North 1,Total,Alix C. Toulme Jr.Qualified Write In,0
Hatboro North 1,Total,UnresolvedWrite-In,3
Hatboro North 2,Election Day,Christin PowersQualified Write In,0
Hatboro North 2,Election Day,Richard RootQualified Write In,0
Hatboro North 2,Election Day,Suzie ScottQualified Write In,0
Hatboro North 2,Election Day,Edward ShlikasQualified Write In,0
Hatboro North 2,Election Day,Christopher StriedQualified Write In,0
