precinct,method,candidate,votes
Pottstown 7-2,Election Day,Christin PowersQualified Write In,****
Pottstown 7-2,Election Day,Richard RootQualified Write In,****
Pottstown 7-2,Election Day,Suzie ScottQualified Write In,****
Pottstown 7-2,Election Day,Edward ShlikasQualified Write In,****
Pottstown 7-2,Election Day,Christopher StriedQualified Write In,****
Pottstown 7-2,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Pottstown 7-2,Election Day,UnresolvedWrite-In,****
Pottstown 7-2,Mail-in,Christin PowersQualified Write In,****
Pottstown 7-2,Mail-in,Richard RootQualified Write In,****
Pottstown 7-2,Mail-in,Suzie ScottQualified Write In,****
Pottstown 7-2,Mail-in,Edward ShlikasQualified Write In,****
Pottstown 7-2,Mail-in,Christopher StriedQualified Write In,****
Pottstown 7-2,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Pottstown 7-2,Mail-in,UnresolvedWrite-In,****
Pottstown 7-2,Provisional,Christin PowersQualified Write In,****
Pottstown 7-2,Provisional,Richard RootQualified Write In,****
Pottstown 7-2,Provisional,Suzie ScottQualified Write In,****
Pottstown 7-2,Provisional,Edward ShlikasQualified Write In,****
Pottstown 7-2,Provisional,Christopher StriedQualified Write In,****
Pottstown 7-2,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Pottstown 7-2,Provisional,UnresolvedWrite-In,****
Pottstown 7-2,Total,Christin PowersQualified Write In,0
Pottstown 7-2,Total,Richard RootQualified Write In,0
Pottstown 7-2,Total,Suzie ScottQualified Write In,0
Pottstown 7-2,Total,Edward ShlikasQualified Write In,0
Pottstown 7-2,Total,Christopher StriedQualified Write In,0
Pottstown 7-2,Total,Alix C. Toulme Jr.Qualified Write In,0
Pottstown 7-2,Total,UnresolvedWrite-In,2
Red Hill,Election Day,Christin PowersQualified Write In,0
Red Hill,Election Day,Richard RootQualified Write In,0
Red Hill,Election Day,Suzie ScottQualified Write In,0
Red Hill,Election Day,Edward ShlikasQualified Write In,0
Red Hill,Election Day,Christopher StriedQualified Write In,0
Red Hill,Election Day,Alix C. Toulme Jr.Qualified Write In,0
Red Hill,Election Day,UnresolvedWrite-In,5
Red Hill,Mail-in,Christin PowersQualified Write In,0
Red Hill,Mail-in,Richard RootQualified Write In,0
Red Hill,Mail-in,Suzie ScottQualified Write In,0
Red Hill,Mail-in,Edward ShlikasQualified Write In,0
Red Hill,Mail-in,Christopher StriedQualified Write In,0
Red Hill,Mail-in,Alix C. Toulme Jr.Qualified Write In,0
Red Hill,Mail-in,UnresolvedWrite-In,2
Red Hill,Provisional,Christin PowersQualified Write In,0
Red Hill,Provisional,Richard RootQualified Write In,0
Red Hill,Provisional,Suzie ScottQualified Write In,0
Red Hill,Provisional,Edward ShlikasQualified Write In,0
Red Hill,Provisional,Christopher StriedQualified Write In,0
Red Hill,Provisional,Alix C. Toulme Jr.Qualified Write In,0
Red Hill,Provisional,UnresolvedWrite-In,0
Red Hill,Total,Christin PowersQualified Write In,0
Red Hill,Total,Richard RootQualified Write In,0
Red Hill,Total,Suzie ScottQualified Write In,0
