precinct,method,candidate,votes
Lower Merion 12-3,Election Day,MARY GAY SCANLON(DEM),240
Lower Merion 12-3,Election Day,ALFEIA GOODWIN(REP),173
Lower Merion 12-3,Mail-in,MARY GAY SCANLON(DEM),231
Lower Merion 12-3,Mail-in,ALFEIA GOODWIN(REP),133
Lower Merion 12-3,Provisional,MARY GAY SCANLON(DEM),9
Lower Merion 12-3,Provisional,ALFEIA GOODWIN(REP),4
Lower Merion 12-3,Total,MARY GAY SCANLON(DEM),480
Lower Merion 12-3,Total,ALFEIA GOODWIN(REP),310
Lower Merion 14-1,Election Day,MARY GAY SCANLON(DEM),****
Lower Merion 14-1,Election Day,ALFEIA GOODWIN(REP),****
Lower Merion 14-1,Mail-in,MARY GAY SCANLON(DEM),****
Lower Merion 14-1,Mail-in,ALFEIA GOODWIN(REP),****
Lower Merion 14-1,Provisional,MARY GAY SCANLON(DEM),****
Lower Merion 14-1,Provisional,ALFEIA GOODWIN(REP),****
Lower Merion 14-1,Total,MARY GAY SCANLON(DEM),679
Lower Merion 14-1,Total,ALFEIA GOODWIN(REP),155
Lower Merion 14-2,Election Day,MARY GAY SCANLON(DEM),****
Lower Merion 14-2,Election Day,ALFEIA GOODWIN(REP),****
Lower Merion 14-2,Mail-in,MARY GAY SCANLON(DEM),****
Lower Merion 14-2,Mail-in,ALFEIA GOODWIN(REP),****
Lower Merion 14-2,Provisional,MARY GAY SCANLON(DEM),****
Lower Merion 14-2,Provisional,ALFEIA GOODWIN(REP),****
Lower Merion 14-2,Total,MARY GAY SCANLON(DEM),778
Lower Merion 14-2,Total,ALFEIA GOODWIN(REP),149
Lower Merion 14-3,Election Day,MARY GAY SCANLON(DEM),521
Lower Merion 14-3,Election Day,ALFEIA GOODWIN(REP),123
Lower Merion 14-3,Mail-in,MARY GAY SCANLON(DEM),335
Lower Merion 14-3,Mail-in,ALFEIA GOODWIN(REP),55
Lower Merion 14-3,Provisional,MARY GAY SCANLON(DEM),10
Lower Merion 14-3,Provisional,ALFEIA GOODWIN(REP),3
Lower Merion 14-3,Total,MARY GAY SCANLON(DEM),866
Lower Merion 14-3,Total,ALFEIA GOODWIN(REP),181
Upper Merion Belmont 1,Election Day,MARY GAY SCANLON(DEM),****
Upper Merion Belmont 1,Election Day,ALFEIA GOODWIN(REP),****
Upper Merion Belmont 1,Mail-in,MARY GAY SCANLON(DEM),****
Upper Merion Belmont 1,Mail-in,ALFEIA GOODWIN(REP),****
Upper Merion Belmont 1,Provisional,MARY GAY SCANLON(DEM),****
Upper Merion Belmont 1,Provisional,ALFEIA GOODWIN(REP),****
Upper Merion Belmont 1,Total,MARY GAY SCANLON(DEM),401
Upper Merion Belmont 1,Total,ALFEIA GOODWIN(REP),277
Upper Merion Belmont 2,Election Day,MARY GAY SCANLON(DEM),622
Upper Merion Belmont 2,Election Day,ALFEIA GOODWIN(REP),451
Upper Merion Belmont 2,Mail-in,MARY GAY SCANLON(DEM),420
Upper Merion Belmont 2,Mail-in,ALFEIA GOODWIN(REP),125
Upper Merion Belmont 2,Provisional,MARY GAY SCANLON(DEM),8
Upper Merion Belmont 2,Provisional,ALFEIA GOODWIN(REP),4
Upper Merion Belmont 2,Total,MARY GAY SCANLON(DEM),"1,050"
Upper Merion Belmont 2,Total,ALFEIA GOODWIN(REP),580
