precinct,method,candidate,votes
Norristown 2-3,Election Day,MARY GAY SCANLON(DEM),380
Norristown 2-3,Election Day,ALFEIA GOODWIN(REP),56
Norristown 2-3,Mail-in,MARY GAY SCANLON(DEM),100
Norristown 2-3,Mail-in,ALFEIA GOODWIN(REP),17
Norristown 2-3,Provisional,MARY GAY SCANLON(DEM),10
Norristown 2-3,Provisional,ALFEIA GOODWIN(REP),3
Norristown 2-3,Total,MARY GAY SCANLON(DEM),490
Norristown 2-3,Total,ALFEIA GOODWIN(REP),76
Norristown 3-1,Election Day,MARY GAY SCANLON(DEM),669
Norristown 3-1,Election Day,ALFEIA GOODWIN(REP),219
Norristown 3-1,Mail-in,MARY GAY SCANLON(DEM),289
Norristown 3-1,Mail-in,ALFEIA GOODWIN(REP),62
Norristown 3-1,Provisional,MARY GAY SCANLON(DEM),20
Norristown 3-1,Provisional,ALFEIA GOODWIN(REP),6
Norristown 3-1,Total,MARY GAY SCANLON(DEM),978
Norristown 3-1,Total,ALFEIA GOODWIN(REP),287
Norristown 3-2,Election Day,MARY GAY SCANLON(DEM),402
Norristown 3-2,Election Day,ALFEIA GOODWIN(REP),56
Norristown 3-2,Mail-in,MARY GAY SCANLON(DEM),138
Norristown 3-2,Mail-in,ALFEIA GOODWIN(REP),18
Norristown 3-2,Provisional,MARY GAY SCANLON(DEM),0
Norristown 3-2,Provisional,ALFEIA GOODWIN(REP),0
Norristown 3-2,Total,MARY GAY SCANLON(DEM),540
Norristown 3-2,Total,ALFEIA GOODWIN(REP),74
Norristown 3-3,Election Day,MARY GAY SCANLON(DEM),****
Norristown 3-3,Election Day,ALFEIA GOODWIN(REP),****
Norristown 3-3,Mail-in,MARY GAY SCANLON(DEM),****
Norristown 3-3,Mail-in,ALFEIA GOODWIN(REP),****
Norristown 3-3,Provisional,MARY GAY SCANLON(DEM),****
Norristown 3-3,Provisional,ALFEIA GOODWIN(REP),****
Norristown 3-3,Total,MARY GAY SCANLON(DEM),931
Norristown 3-3,Total,ALFEIA GOODWIN(REP),253
Norristown 4-1,Election Day,MARY GAY SCANLON(DEM),564
Norristown 4-1,Election Day,ALFEIA GOODWIN(REP),141
Norristown 4-1,Mail-in,MARY GAY SCANLON(DEM),211
Norristown 4-1,Mail-in,ALFEIA GOODWIN(REP),57
Norristown 4-1,Provisional,MARY GAY SCANLON(DEM),16
Norristown 4-1,Provisional,ALFEIA GOODWIN(REP),4
Norristown 4-1,Total,MARY GAY SCANLON(DEM),791
Norristown 4-1,Total,ALFEIA GOODWIN(REP),202
Norristown 4-2,Election Day,MARY GAY SCANLON(DEM),630
Norristown 4-2,Election Day,ALFEIA GOODWIN(REP),130
Norristown 4-2,Mail-in,MARY GAY SCANLON(DEM),312
Norristown 4-2,Mail-in,ALFEIA GOODWIN(REP),51
Norristown 4-2,Provisional,MARY GAY SCANLON(DEM),12
Norristown 4-2,Provisional,ALFEIA GOODWIN(REP),2
Norristown 4-2,Total,MARY GAY SCANLON(DEM),954
Norristown 4-2,Total,ALFEIA GOODWIN(REP),183
