precinct,method,candidate,votes
Lower Merion 5-3,Election Day,UnresolvedWrite-In,****
Lower Merion 5-3,Mail-in,UnresolvedWrite-In,****
Lower Merion 5-3,Provisional,UnresolvedWrite-In,****
Lower Merion 5-3,Total,UnresolvedWrite-In,3
Lower Merion 6-1,Election Day,UnresolvedWrite-In,****
Lower Merion 6-1,Mail-in,UnresolvedWrite-In,****
Lower Merion 6-1,Provisional,UnresolvedWrite-In,****
Lower Merion 6-1,Total,UnresolvedWrite-In,4
Lower Merion 6-2,Election Day,UnresolvedWrite-In,1
Lower Merion 6-2,Mail-in,UnresolvedWrite-In,0
Lower Merion 6-2,Provisional,UnresolvedWrite-In,0
Lower Merion 6-2,Total,UnresolvedWrite-In,1
Lower Merion 7-1,Election Day,UnresolvedWrite-In,****
Lower Merion 7-1,Mail-in,UnresolvedWrite-In,****
Lower Merion 7-1,Provisional,UnresolvedWrite-In,****
Lower Merion 7-1,Total,UnresolvedWrite-In,2
Lower Merion 7-2,Election Day,UnresolvedWrite-In,****
Lower Merion 7-2,Mail-in,UnresolvedWrite-In,****
Lower Merion 7-2,Provisional,UnresolvedWrite-In,****
Lower Merion 7-2,Total,UnresolvedWrite-In,3
Lower Merion 7-3,Election Day,UnresolvedWrite-In,****
Lower Merion 7-3,Mail-in,UnresolvedWrite-In,****
Lower Merion 7-3,Provisional,UnresolvedWrite-In,****
Lower Merion 7-3,Total,UnresolvedWrite-In,1
