precinct,method,candidate,votes
Upper Merion King 1,Election Day,MARY GAY SCANLON(DEM),264
Upper Merion King 1,Election Day,ALFEIA GOODWIN(REP),173
Upper Merion King 1,Mail-in,MARY GAY SCANLON(DEM),146
Upper Merion King 1,Mail-in,ALFEIA GOODWIN(REP),55
Upper Merion King 1,Provisional,MARY GAY SCANLON(DEM),8
Upper Merion King 1,Provisional,ALFEIA GOODWIN(REP),3
Upper Merion King 1,Total,MARY GAY SCANLON(DEM),418
Upper Merion King 1,Total,ALFEIA GOODWIN(REP),231
Upper Merion King 2,Election Day,MARY GAY SCANLON(DEM),491
Upper Merion King 2,Election Day,ALFEIA GOODWIN(REP),243
Upper Merion King 2,Mail-in,MARY GAY SCANLON(DEM),254
Upper Merion King 2,Mail-in,ALFEIA GOODWIN(REP),39
Upper Merion King 2,Provisional,MARY GAY SCANLON(DEM),12
Upper Merion King 2,Provisional,ALFEIA GOODWIN(REP),4
Upper Merion King 2,Total,MARY GAY SCANLON(DEM),757
Upper Merion King 2,Total,ALFEIA GOODWIN(REP),286
Upper Merion Roberts,Election Day,MARY GAY SCANLON(DEM),490
Upper Merion Roberts,Election Day,ALFEIA GOODWIN(REP),472
Upper Merion Roberts,Mail-in,MARY GAY SCANLON(DEM),552
Upper Merion Roberts,Mail-in,ALFEIA GOODWIN(REP),233
Upper Merion Roberts,Provisional,MARY GAY SCANLON(DEM),7
Upper Merion Roberts,Provisional,ALFEIA GOODWIN(REP),4
Upper Merion Roberts,Total,MARY GAY SCANLON(DEM),"1,049"
Upper Merion Roberts,Total,ALFEIA GOODWIN(REP),709
Upper Merion Swedeland,Election Day,MARY GAY SCANLON(DEM),****
Upper Merion Swedeland,Election Day,ALFEIA GOODWIN(REP),****
Upper Merion Swedeland,Mail-in,MARY GAY SCANLON(DEM),****
Upper Merion Swedeland,Mail-in,ALFEIA GOODWIN(REP),****
Upper Merion Swedeland,Provisional,MARY GAY SCANLON(DEM),****
Upper Merion Swedeland,Provisional,ALFEIA GOODWIN(REP),****
Upper Merion Swedeland,Total,MARY GAY SCANLON(DEM),275
Upper Merion Swedeland,Total,ALFEIA GOODWIN(REP),180
Upper Merion Swedesburg,Election Day,MARY GAY SCANLON(DEM),****
Upper Merion Swedesburg,Election Day,ALFEIA GOODWIN(REP),****
Upper Merion Swedesburg,Mail-in,MARY GAY SCANLON(DEM),****
Upper Merion Swedesburg,Mail-in,ALFEIA GOODWIN(REP),****
Upper Merion Swedesburg,Provisional,MARY GAY SCANLON(DEM),****
Upper Merion Swedesburg,Provisional,ALFEIA GOODWIN(REP),****
Upper Merion Swedesburg,Total,MARY GAY SCANLON(DEM),221
Upper Merion Swedesburg,Total,ALFEIA GOODWIN(REP),242
Upper Merion Town Center,Election Day,MARY GAY SCANLON(DEM),662
Upper Merion Town Center,Election Day,ALFEIA GOODWIN(REP),467
Upper Merion Town Center,Mail-in,MARY GAY SCANLON(DEM),612
Upper Merion Town Center,Mail-in,ALFEIA GOODWIN(REP),195
Upper Merion Town Center,Provisional,MARY GAY SCANLON(DEM),18
Upper Merion Town Center,Provisional,ALFEIA GOODWIN(REP),8
Upper Merion Town Center,Total,MARY GAY SCANLON(DEM),"1,292"
Upper Merion Town Center,Total,ALFEIA GOODWIN(REP),670
